,FECHA,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
110,2021-01-01,1.0,7500.0,1200.0,0.0,0.0,8700.0,8700.0
111,2021-01-01,1.0,3888.0,622.08,0.0,0.0,4510.08,4510.08
112,2021-01-01,1.0,1275.0,204.0,0.0,0.0,1479.0,1479.0
113,2021-01-01,1.0,2942.87,470.86,0.0,0.0,3403.05,3403.05
114,2021-01-01,1.0,68.04,10.88,0.0,0.0,78.92,78.92
115,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
117,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
118,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2021-01-01,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
120,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2021-01-01,1.0,687.0,109.92,0.0,0.0,796.92,796.92
122,2021-01-01,1.0,5550.0,888.0,0.0,0.0,6438.0,6438.0
123,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
125,2021-01-01,1.0,29.05,4.65,0.0,0.0,33.7,33.7
126,2021-01-01,1.0,1594.83,255.17,0.0,0.0,1850.0,1850.0
127,2021-01-01,1.0,74.0,0.0,0.0,0.0,74.0,74.0
128,2021-01-01,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0
129,2021-01-01,1.0,6120.0,979.2,0.0,0.0,7099.2,7099.2
130,2021-01-01,1.0,170.17,27.23,0.0,0.0,197.39999999999998,197.4
131,2021-01-01,1.0,3800.0,608.0,0.0,0.0,4408.0,4408.0
132,2021-01-01,1.0,408.5,65.36,0.0,0.0,473.86,473.86
133,2021-01-01,1.0,1780.0,284.8,0.0,0.0,2064.8,2064.8
134,2021-01-01,1.0,5148.3,823.72,0.0,0.0,5972.02,5972.02
135,2021-01-01,1.0,298.32,47.73,0.0,0.0,346.05,346.05
136,2021-01-01,1.0,500.0,80.0,0.0,0.0,580.0,580.0
137,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
138,2021-01-01,1.0,4.14,0.66,0.0,0.0,4.8,4.8
139,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2021-01-01,1.0,7587.75,1214.04,0.0,0.0,8801.79,8801.78
141,2021-01-01,1.0,1971.5,315.44,0.0,0.0,2286.94,2286.94
142,2021-01-01,1.0,1223.1,195.7,0.0,0.0,1418.8,1418.8
143,2021-01-01,1.0,100.0,16.0,0.0,0.0,116.0,116.0
144,2021-01-01,1.0,74.57,11.93,0.0,0.0,86.5,86.5
145,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2021-01-01,1.0,870.0,139.2,0.0,0.0,1009.2,1009.2
147,2021-01-01,1.0,432.84,67.16,0.0,0.0,500.0,500.0
148,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
149,2021-01-01,1.0,319.38,51.1,0.0,0.0,370.48,370.48
150,2021-01-01,1.0,240.0,38.4,0.0,0.0,278.4,278.4
151,2021-01-01,1.0,512.0,81.92,0.0,0.0,593.92,593.92
152,2021-01-01,1.0,117.83,18.86,0.0,0.0,133.45,133.45
153,2021-01-01,1.0,120.0,19.2,0.0,0.0,139.2,139.2
154,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
156,2021-01-01,1.0,5521.6,883.46,0.0,0.0,6405.06,6405.06
157,2021-01-01,1.0,215.52,34.48,0.0,0.0,250.0,250.0
158,2021-01-01,1.0,1724.79,275.97,0.0,0.0,2000.76,2000.76
159,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2021-01-01,1.0,1825.0,292.0,0.0,0.0,2117.0,2117.0
161,2021-01-01,1.0,412.16,65.95,0.0,0.0,478.11,478.11
162,2021-01-01,1.0,324.0,51.84,0.0,0.0,375.84000000000003,375.84
163,2021-01-01,1.0,1419.69,227.14,0.0,0.0,1646.83,1646.83
164,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2021-01-01,1.0,1205.0,192.8,0.0,0.0,1397.8,1397.8
167,2021-01-01,1.0,9057.44,225.5,0.0,0.0,9963.18,9963.18
168,2021-01-01,1.0,493.92,79.03,0.0,0.0,572.95,572.95
169,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
170,2021-01-01,1.0,4125.7,660.11,0.0,0.0,4785.8099999999995,4785.81
171,2021-01-01,1.0,2870.99,459.36,0.0,0.0,3287.46,3287.46
172,2021-01-01,1.0,173.11,26.89,0.0,0.0,200.0,200.0
173,2021-01-01,1.0,64.59,10.33,0.0,0.0,74.92,74.92
174,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
175,2021-01-01,1.0,1247.8,199.65,0.0,0.0,1447.45,1447.45
176,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2021-01-01,1.0,1037.0,0.0,0.0,0.0,1037.0,1037.0
179,2021-01-01,1.0,4002.0,640.32,0.0,0.0,4642.32,4642.32
180,2021-01-01,1.0,217.75,34.84,0.0,0.0,252.59,252.59
181,2021-01-01,1.0,97.52,15.61,0.0,0.0,113.13,113.13
182,2021-01-01,1.0,3416.04,546.57,0.0,0.0,3962.61,3962.61
183,2021-01-01,1.0,1690.0,270.4,0.0,0.0,1960.4,1960.4
184,2021-01-01,1.0,7758.62,1241.38,0.0,0.0,9000.0,9000.0
185,2021-01-01,1.0,336.9,62.09,0.0,0.0,398.99,398.99
186,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
190,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2021-01-01,1.0,1678.75,268.6,0.0,0.0,1947.35,1947.35
194,2021-01-01,1.0,851.19,136.19,0.0,0.0,987.3800000000001,987.38
195,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
197,2021-01-01,1.0,8752.0,225.5,0.0,0.0,10152.32,10152.32
198,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
199,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
200,2021-01-01,1.0,1699.5,0.0,0.0,0.0,1903.4,1910.9
201,2021-01-01,1.0,6834.0,1093.44,0.0,0.0,7927.4400000000005,7927.44
202,2021-01-01,1.0,66.6,10.65,0.0,0.0,77.25,77.25
203,2021-01-01,1.0,2600.0,416.0,0.0,0.0,3016.0,3016.0
204,2021-01-01,1.0,1266.56,202.65,0.0,0.0,1469.21,1469.21
205,2021-01-01,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8
206,2021-01-01,1.0,1342.0,214.72,0.0,0.0,1556.72,1556.72
207,2021-01-01,1.0,4580.1,360.0,0.0,0.0,4940.1,4940.1
208,2021-01-01,1.0,765.0,122.4,0.0,0.0,887.4,887.4
209,2021-01-01,1.0,4530.44,724.87,0.0,0.0,5255.3099999999995,5255.31
210,2021-01-01,1.0,5019.48,803.11,0.0,0.0,5822.589999999999,5822.59
211,2021-01-01,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0
212,2021-01-01,1.0,111.0,0.0,0.0,0.0,111.0,111.0
213,2021-01-01,1.0,1980.0,316.8,0.0,0.0,2296.8,2296.8
214,2021-01-01,1.0,432.78,67.22,0.0,0.0,500.0,500.0
215,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2021-01-01,1.0,5490.0,878.4,0.0,0.0,6368.4,6368.4
217,2021-01-01,1.0,767.28,122.76,0.0,0.0,890.04,890.04
218,2021-01-01,1.0,1825.0,292.0,0.0,0.0,2117.0,2117.0
219,2021-01-01,1.0,227.13,36.34,0.0,0.0,263.47,263.47
220,2021-01-01,1.0,18.97,3.03,0.0,0.0,22.0,22.0
221,2021-01-01,1.0,460.0,73.6,0.0,0.0,533.6,533.6
222,2021-01-01,1.0,1740.8,286.71,0.0,0.0,2027.51,2027.51
223,2021-01-01,1.0,2042.5,326.8,0.0,0.0,2369.3,2369.3
224,2021-01-01,1.0,4453.1,712.5,0.0,0.0,5165.6,5165.6
225,2021-01-01,1.0,1162.37,185.98,0.0,0.0,1348.35,1348.35
226,2021-01-01,1.0,6532.95,1045.27,0.0,0.0,7578.219999999999,7578.22
227,2021-01-01,1.0,6660.0,1065.6,0.0,0.0,6349.200000000001,6349.2
228,2021-01-01,1.0,446.55,71.45,0.0,0.0,518.0,518.0
229,2021-01-01,1.0,49.77,7.96,0.0,0.0,57.730000000000004,57.73
230,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
231,2021-01-01,1.0,2100.0,336.0,0.0,0.0,2436.0,2436.0
232,2021-01-01,1.0,3446.99,551.52,0.0,0.0,3998.5099999999998,3998.51
233,2021-01-01,1.0,2426.58,388.25,0.0,0.0,2814.83,2814.83
234,2021-01-01,1.0,9570.31,225.5,0.0,0.0,10527.34,10527.34
235,2021-01-01,1.0,244.66,39.15,0.0,0.0,283.81,283.81
236,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
237,2021-01-01,1.0,25.0,4.0,0.0,0.0,29.0,29.0
238,2021-01-01,1.0,86.53,13.47,0.0,0.0,100.0,100.0
239,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2021-01-01,1.0,3897.6,623.61,0.0,0.0,4521.21,4521.21
241,2021-01-01,1.0,291.87,46.7,0.0,0.0,338.57,338.57
242,2021-01-01,1.0,4080.48,22.07,0.0,0.0,4102.55,4102.55
243,2021-01-01,1.0,175.88,28.14,0.0,0.0,204.01999999999998,204.02
244,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
247,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
248,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2021-01-01,1.0,336.21,53.79,0.0,0.0,390.0,390.0
251,2021-01-01,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
252,2021-01-01,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
253,2021-01-01,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
254,2021-01-01,1.0,1699.5,86.34,0.0,0.0,1903.4,1910.9
255,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
257,2021-01-01,1.0,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
258,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2021-01-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
260,2021-01-01,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
261,2021-01-01,1.0,3180.0,508.8,0.0,0.0,3688.8,3688.8
262,2021-01-01,1.0,304.6,48.74,0.0,0.0,353.34000000000003,353.34
263,2021-01-01,1.0,801.72,128.28,0.0,0.0,930.0,930.0
264,2021-01-01,1.0,111.0,0.0,0.0,0.0,111.0,111.0
265,2021-01-01,1.0,490.0,78.4,0.0,0.0,568.4,568.4
266,2021-01-01,1.0,270.0,43.2,0.0,0.0,313.2,313.2
267,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2021-01-01,1.0,3896.56,623.45,0.0,0.0,4520.01,4520.01
269,2021-02-01,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
270,2021-02-01,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
271,2021-02-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
272,2021-02-01,1.0,4950.0,792.0,0.0,0.0,5742.0,5742.0
273,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2021-02-01,1.0,3044.98,487.2,0.0,0.0,3532.18,3532.18
276,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2021-02-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
278,2021-02-01,1.0,2098.14,335.7,0.0,0.0,2433.8399999999997,2433.84
279,2021-02-01,1.0,-374.0,-59.84,0.0,0.0,-433.84000000000003,-433.84
280,2021-02-01,1.0,5000.0,800.0,0.0,0.0,5800.0,5800.0
281,2021-02-01,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0
282,2021-02-01,1.0,914.0,146.24,0.0,0.0,1060.24,1060.24
283,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2021-02-01,1.0,227.41,36.39,0.0,0.0,263.8,263.8
285,2021-02-01,1.0,362.07,57.93,0.0,0.0,420.0,420.0
286,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2021-02-01,1.0,7957.95,1273.27,0.0,0.0,9231.22,9231.22
288,2021-02-01,1.0,2715.5,434.48,0.0,0.0,3149.98,3149.98
289,2021-02-01,1.0,283.45,45.35,0.0,0.0,319.83,319.83
290,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,-599.0
291,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2021-02-01,1.0,4567.2,730.75,0.0,0.0,5297.95,5297.95
295,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2021-02-01,1.0,800.0,128.0,0.0,0.0,928.0,928.0
301,2021-02-01,1.0,1305.0,208.8,0.0,0.0,1513.8,1513.8
302,2021-02-01,1.0,8825.0,225.5,0.0,0.0,10237.0,10237.0
303,2021-02-01,1.0,490.2,78.43,0.0,0.0,568.63,568.63
304,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2021-02-01,1.0,360.0,57.6,0.0,0.0,417.6,417.6
306,2021-02-01,1.0,8328.75,1332.6,0.0,0.0,9161.62,9161.62
307,2021-02-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
308,2021-02-01,1.0,7300.0,1168.0,0.0,0.0,8468.0,8468.0
309,2021-02-01,1.0,5000.0,800.0,0.0,0.0,4766.66,4766.66
310,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2021-02-01,1.0,850.0,136.0,0.0,0.0,986.0,986.0
312,2021-02-01,1.0,2692.02,430.73,0.0,0.0,3122.75,3122.75
313,2021-02-01,1.0,204.4,32.7,0.0,0.0,237.10000000000002,237.1
314,2021-02-01,1.0,1584.0,253.44,0.0,0.0,1837.44,1837.44
315,2021-02-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
316,2021-02-01,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
317,2021-02-01,1.0,6600.0,1056.0,0.0,0.0,7656.0,7656.0
318,2021-02-01,1.0,1699.5,225.5,0.0,0.0,1903.4,1910.9
319,2021-02-01,1.0,426.72,68.28,0.0,0.0,495.0,495.0
320,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2021-02-01,1.0,334.01,53.45,0.0,0.0,387.46,387.46
322,2021-02-01,1.0,177.41,28.39,0.0,0.0,205.8,205.8
323,2021-02-01,1.0,232.05,37.13,0.0,0.0,259.90000000000003,259.9
324,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,844.0
325,2021-02-01,1.0,74.0,0.0,0.0,0.0,74.0,74.0
326,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2021-02-01,1.0,473.28000000000003,75.73,0.0,0.0,549.01,549.01
328,2021-02-01,1.0,2475.92,396.15,0.0,0.0,2872.07,2872.07
329,2021-02-01,1.0,4450.0,712.0,0.0,0.0,5162.0,5162.0
330,2021-02-01,1.0,338.0,54.08,0.0,0.0,392.08,392.08
331,2021-02-01,1.0,607.6,97.22,0.0,0.0,704.82,704.82
332,2021-02-01,1.0,153.45,24.55,0.0,0.0,178.0,178.0
333,2021-02-01,1.0,1982.76,317.24,0.0,0.0,2300.0,2300.0
334,2021-02-01,1.0,6660.0,1065.6,0.0,0.0,6349.200000000001,6349.2
335,2021-02-01,1.0,1100.0,176.0,0.0,0.0,1276.0,1276.0
336,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2021-02-01,1.0,7380.0,1180.8,0.0,0.0,8560.8,8560.8
339,2021-02-01,1.0,307.45,49.19,0.0,0.0,356.64,356.64
340,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
341,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
342,2021-02-01,1.0,1897.88,303.67,0.0,0.0,2201.55,2201.55
343,2021-02-01,1.0,2587.2,413.95,0.0,0.0,3001.1499999999996,3001.15
344,2021-02-01,1.0,1300.0,208.0,0.0,0.0,1508.0,1508.0
345,2021-02-01,1.0,1207.46,193.19,0.0,0.0,1400.65,1400.65
346,2021-02-01,1.0,6618.47,1058.94,0.0,0.0,7677.41,7677.41
347,2021-02-01,1.0,8031.24,1285.0,0.0,0.0,9316.24,9316.24
348,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,2064.45
349,2021-02-01,1.0,3900.0,624.0,0.0,0.0,4524.0,4524.0
350,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
351,2021-02-01,1.0,30.48,4.88,0.0,0.0,35.36,35.36
352,2021-02-01,1.0,310.0,49.6,0.0,0.0,359.6,359.6
353,2021-02-01,1.0,1060.0,169.6,0.0,0.0,1229.6,1229.6
354,2021-02-01,1.0,18.97,3.03,0.0,0.0,22.0,22.0
355,2021-02-01,1.0,3901.92,624.31,0.0,0.0,4526.23,4526.23
356,2021-02-01,1.0,3157.16,505.15,0.0,0.0,3662.31,3662.31
357,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0
