,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
432,1.0,1166.8,186.69,0.0,0.0,1353.49,1353.49
433,1.0,5119.48,819.12,0.0,0.0,5938.599999999999,5938.6
434,1.0,8409.2,1345.47,0.0,0.0,9754.67,9754.67
435,1.0,10860.43,1737.68,0.0,0.0,12598.11,12598.11
436,1.0,9586.69,1533.87,0.0,575.2,10545.36,10545.36
437,1.0,1779.85,284.77,0.0,0.0,2064.62,2064.62
438,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
439,1.0,17647.2,2823.55,0.0,1058.83,19411.92,19411.92
440,1.0,1397.33,0.0,0.0,0.0,1397.33,1397.33
441,1.0,789.0,0.0,0.0,0.0,789.0,789.0
442,1.0,11898.0,1903.68,0.0,0.0,13801.68,13801.68
443,1.0,8000.0,1280.0,0.0,0.0,9280.0,9280.0
444,1.0,84.0,13.44,0.0,0.0,97.44,97.44
445,1.0,1828.0,292.48,0.0,0.0,2120.48,2120.48
446,1.0,2984.72,477.56,0.0,0.0,3462.2799999999997,3462.28
447,1.0,148.22,23.72,0.0,0.0,171.94,171.94
448,1.0,26895.2,4303.23,0.0,1613.71,29584.72,29584.72
449,1.0,0.0,0.0,0.0,0.0,0.0,0.0
450,1.0,291.0,46.56,0.0,0.0,337.56,337.56
451,1.0,0.0,0.0,0.0,0.0,0.0,0.0
452,1.0,0.0,0.0,0.0,0.0,0.0,2728.65
453,1.0,3462.93,554.07,0.0,0.0,4017.0,4017.0
454,1.0,8561.54,0.0,0.0,0.0,8561.54,8561.54
455,1.0,0.0,0.0,0.0,0.0,0.0,0.0
456,1.0,13475.0,2156.0,0.0,0.0,15631.0,15631.0
457,1.0,1120.0,179.2,0.0,0.0,1299.2,1299.2
458,1.0,33900.0,5424.0,0.0,0.0,39324.0,39324.0
459,1.0,7892.9,1262.86,0.0,0.0,9155.76,9155.76
460,1.0,5122.6,819.62,0.0,0.0,5942.22,5942.22
461,1.0,185.0,0.0,0.0,0.0,185.0,185.0
462,1.0,0.0,0.0,0.0,0.0,0.0,0.0
463,1.0,560.94,89.75,0.0,0.0,650.69,650.69
464,1.0,0.0,0.0,0.0,0.0,0.0,722.7
465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
467,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468,1.0,0.0,0.0,0.0,0.0,0.0,0.0
469,1.0,1920.06,307.21,0.0,0.0,2227.27,2227.27
470,1.0,2605.44,416.87,0.0,0.0,3022.31,3022.31
471,1.0,21514.93,3442.39,0.0,0.0,24957.32,24957.32
472,1.0,0.0,0.0,0.0,0.0,0.0,0.0
473,1.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1.0,0.0,0.0,0.0,0.0,0.0,0.0
475,1.0,11460.0,1833.6,0.0,0.0,13293.6,13293.6
476,1.0,83.06,13.29,0.0,0.0,96.35,96.35
477,1.0,4900.0,784.0,0.0,0.0,5684.0,5684.0
478,1.0,-1060.0,-169.6,0.0,0.0,-1229.6,-1229.6
479,1.0,1060.0,169.6,0.0,0.0,1229.6,1229.6
480,1.0,343.96,55.03,0.0,0.0,398.99,398.99
481,1.0,2258.55,361.37,0.0,0.0,2619.92,2619.92
482,1.0,1336.95,213.91,0.0,0.0,1550.8600000000001,1550.86
483,1.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1.0,114.49,18.32,0.0,3.14,129.67000000000002,129.67
485,1.0,120.0,19.2,0.0,0.0,139.2,139.2
486,1.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1.0,5960.44,953.67,0.0,0.0,6914.11,6914.11
488,1.0,9978.78,1596.6,0.0,0.0,11575.380000000001,11575.38
489,1.0,2040.0,326.4,0.0,0.0,2366.4,2366.4
490,1.0,0.0,0.0,0.0,0.0,0.0,0.0
491,1.0,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
492,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
493,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
494,1.0,243.59,38.97,0.0,0.0,282.56,282.56
495,1.0,1448.55,231.77,0.0,0.0,1680.32,1680.32
496,1.0,660.0,105.6,0.0,0.0,765.6,765.6
497,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8
498,1.0,5288.5,846.16,0.0,0.0,6134.66,6134.66
499,1.0,1099.78,175.96,0.0,0.0,1275.74,1275.74
500,1.0,9000.0,1440.0,0.0,0.0,10440.0,10440.0
501,1.0,1050.0,168.0,0.0,0.0,1218.0,1218.0
502,1.0,637.5,102.0,0.0,0.0,739.5,739.5
503,1.0,18150.0,2904.0,0.0,0.0,21054.0,21054.0
504,1.0,1892.94,302.86,0.0,0.0,2195.8,2195.8
505,1.0,3879.31,620.69,0.0,0.0,4500.0,4500.0
506,1.0,2038.52,326.16,0.0,0.0,2364.68,2364.68
507,1.0,14705.0,2352.8,0.0,0.0,17057.8,17057.8
508,1.0,0.0,0.0,0.0,0.0,0.0,0.0
509,1.0,2252.2,0.0,0.0,0.0,2252.2,2252.2
510,1.0,0.0,0.0,0.0,0.0,0.0,0.0
511,1.0,9213.15,1474.1,0.0,552.79,10134.46,10134.46
512,1.0,17647.2,2823.55,0.0,1058.83,19411.92,19411.92
513,1.0,0.0,0.0,0.0,0.0,0.0,0.0
514,1.0,8000.0,1280.0,0.0,0.0,9280.0,9280.0
515,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
516,1.0,500.0,80.0,0.0,0.0,580.0,580.0
517,1.0,5490.0,878.4,0.0,0.0,6368.4,6368.4
518,1.0,1790.45,286.47,0.0,0.0,2076.92,2076.92
519,1.0,748.04,119.69,0.0,0.0,867.73,867.73
520,1.0,375.65,60.11,0.0,0.0,435.76,435.76
521,1.0,26382.74,4221.24,0.0,1582.96,29021.020000000004,29021.02
522,1.0,2470.0,395.2,0.0,0.0,2865.2,2865.2
523,1.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1.0,0.0,0.0,0.0,0.0,0.0,0.0
525,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
526,1.0,0.0,0.0,0.0,0.0,0.0,0.0
527,1.0,894.0,0.0,0.0,0.0,894.0,894.0
528,1.0,285.0,0.0,0.0,0.0,285.0,285.0
529,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0
530,1.0,517.26,82.76,0.0,0.0,600.02,600.02
531,1.0,4080.48,22.07,0.0,0.0,4102.55,4102.55
532,1.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
534,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
535,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
536,1.0,10000.0,1600.0,0.0,0.0,11600.0,11600.0
537,1.0,1130.79,180.93,0.0,0.0,1311.72,1311.72
538,1.0,0.0,0.0,0.0,0.0,0.0,1146.8
539,1.0,0.0,0.0,0.0,0.0,0.0,722.0
540,1.0,3600.0,576.0,0.0,0.0,4176.0,4176.0
541,1.0,74.0,0.0,0.0,0.0,74.0,74.0
542,1.0,753.31,116.75,0.0,0.0,870.06,870.06
543,1.0,490.0,78.4,0.0,0.0,568.4,568.4
544,1.0,330.0,52.8,0.0,0.0,382.8,382.8
545,1.0,0.0,0.0,0.0,0.0,0.0,0.0
546,1.0,0.0,0.0,0.0,0.0,0.0,0.0
547,1.0,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
548,1.0,0.0,0.0,0.0,0.0,0.0,0.0
549,1.0,3966.0,634.56,0.0,0.0,4600.5599999999995,4600.56
550,1.0,9999.99,1600.0,1000.0,1066.67,9533.32,9533.32
551,1.0,0.0,0.0,0.0,0.0,0.0,0.0
552,1.0,5306.62,849.06,0.0,0.0,6155.68,6155.68
553,1.0,0.0,0.0,0.0,0.0,0.0,0.0
554,1.0,0.0,0.0,0.0,0.0,0.0,0.0
555,1.0,124.73,19.96,0.0,0.0,144.69,144.69
556,1.0,815.02,130.4,0.0,0.0,945.42,945.42
557,1.0,2200.0,352.0,0.0,0.0,2552.0,2552.0
558,1.0,0.0,0.0,0.0,0.0,0.0,0.0
559,1.0,661.5,105.84,0.0,0.0,767.34,767.34
560,1.0,955.82,152.94,0.0,0.0,1108.76,1108.76
561,1.0,363.0,58.08,0.0,0.0,421.08,421.08
562,1.0,0.0,0.0,0.0,0.0,0.0,0.0
563,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
564,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
565,1.0,537.59,86.01,0.0,0.0,623.6,623.6
566,1.0,3466.5,554.64,0.0,0.0,4021.14,4021.14
567,1.0,0.0,0.0,0.0,0.0,0.0,0.0
568,1.0,0.0,0.0,0.0,0.0,0.0,0.0
569,1.0,160.56,25.69,0.0,0.0,186.25,186.25
570,1.0,874.5,139.92,0.0,0.0,1014.42,1014.42
571,1.0,20167.0,0.0,0.0,0.0,20167.0,20167.0
572,1.0,2155.17,344.83,0.0,0.0,2500.0,2500.0
573,1.0,2613.6,418.18,0.0,0.0,3031.7799999999997,3031.78
574,1.0,0.0,0.0,0.0,0.0,0.0,0.0
575,1.0,0.0,0.0,0.0,0.0,0.0,0.0
576,1.0,0.0,0.0,0.0,0.0,0.0,0.0
577,1.0,2169.0,347.04,0.0,0.0,2516.04,2516.04
578,1.0,0.0,0.0,0.0,0.0,0.0,0.0
579,1.0,0.0,0.0,0.0,0.0,0.0,0.0
580,1.0,4309.5,689.52,0.0,0.0,4999.02,4999.02
581,1.0,12481.1,1996.98,0.0,0.0,14478.08,14478.08
582,1.0,84.48,13.52,0.0,0.0,98.0,98.0
583,1.0,343.97,55.03,0.0,0.0,399.0,399.0
584,1.0,140.04,22.41,0.0,0.0,162.45,162.45
585,1.0,1800.18,288.03,0.0,0.0,2088.21,2088.21
586,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587,20.939,0.0,0.0,0.0,0.0,0.0,0.0
588,1.0,121.0,19.36,0.0,0.0,140.36,140.36
589,1.0,656.51,105.04,0.0,0.0,761.55,761.55
590,1.0,3350.54,536.09,0.0,0.0,3886.63,3886.63
591,1.0,360.0,57.6,0.0,0.0,417.6,417.6
592,1.0,0.0,0.0,0.0,0.0,0.0,0.0
593,1.0,14206.36,2273.02,0.0,852.38,15627.000000000002,15627.0
594,1.0,0.0,0.0,0.0,0.0,0.0,1377.05
595,1.0,0.0,0.0,0.0,0.0,0.0,1803.7
596,1.0,52072.49,8331.6,0.0,0.0,60404.09,60404.09
597,1.0,23287.5,3726.0,0.0,0.0,27013.5,27013.5
598,1.0,5969.6,955.14,0.0,0.0,6924.740000000001,6924.74
599,1.0,15060.24,2409.64,0.0,903.61,16566.27,16566.27
600,1.0,2794.99,447.2,0.0,0.0,3242.1899999999996,3242.19
601,1.0,6707.0,1073.12,0.0,0.0,7780.12,7780.12
602,1.0,300.0,48.0,0.0,0.0,348.0,348.0
603,1.0,1599.2,255.87,0.0,0.0,1855.0700000000002,1855.07
604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
605,1.0,16170.0,2587.2,0.0,0.0,18757.2,18757.2
606,1.0,3160.0,505.6,0.0,0.0,3665.6,3665.6
607,1.0,2645.78,423.32,0.0,0.0,3069.1000000000004,3069.1
608,1.0,335.76,53.72,0.0,0.0,389.48,389.48
609,1.0,108.78,17.4,0.0,0.0,126.18,126.18
610,1.0,12679.6,2028.74,0.0,0.0,14708.34,14708.34
611,1.0,2133.0,341.28,0.0,0.0,2474.2799999999997,2474.28
612,1.0,444.0,71.04,0.0,0.0,515.04,515.04
613,1.0,21155.88,3384.94,0.0,1269.35,23271.47,23271.47
614,1.0,74.57,11.93,0.0,0.0,86.5,86.5
615,1.0,48841.2,7814.6,0.0,0.0,56655.799999999996,56655.8
616,1.0,4111.05,657.77,0.0,0.0,4768.82,4768.82
617,1.0,1887.5,302.0,0.0,0.0,2189.5,2189.5
618,1.0,5920.5,947.28,0.0,0.0,6867.78,6867.78
619,1.0,3750.0,600.0,0.0,0.0,4350.0,4350.0
620,1.0,0.0,0.0,0.0,0.0,0.0,0.0
621,1.0,2458.8,393.41,0.0,0.0,2852.21,2852.21
622,1.0,2619.9,419.18,0.0,0.0,3039.08,3039.08
623,1.0,1980.0,316.8,0.0,0.0,2296.8,2296.8
624,1.0,83.1,13.3,0.0,0.0,96.39999999999999,96.4
625,1.0,216.43,34.63,0.0,0.0,251.06,251.06
626,1.0,473.28000000000003,75.73,0.0,0.0,549.01,549.01
627,1.0,2264.0800000000004,362.25,0.0,0.0,2626.3300000000004,2626.33
628,1.0,616.2,98.59,0.0,36.97,677.82,677.82
629,1.0,2950.0,472.0,0.0,0.0,3422.0,3422.0
630,1.0,148.0,0.0,0.0,0.0,148.0,148.0
631,1.0,179.21,28.67,0.0,0.0,207.88,207.88
632,1.0,4200.0,672.0,0.0,0.0,4872.0,4872.0
633,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0
634,1.0,338.0,54.08,0.0,0.0,392.08,392.08
635,1.0,250.0,0.0,0.0,0.0,250.0,250.0
636,1.0,594.0,95.04,0.0,0.0,689.04,689.04
637,1.0,0.0,0.0,0.0,0.0,0.0,0.0
638,1.0,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
639,1.0,286.63,45.86,0.0,0.0,332.49,332.49
640,1.0,10775.86,1724.14,0.0,0.0,12500.0,12500.0
641,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,1.0,0.0,0.0,0.0,0.0,0.0,0.0
643,1.0,0.0,0.0,0.0,0.0,0.0,0.0
644,1.0,2245.0,359.2,0.0,0.0,2604.2,2604.2
645,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
646,1.0,0.0,0.0,0.0,0.0,0.0,0.0
647,1.0,0.0,0.0,0.0,0.0,0.0,0.0
648,1.0,71.73,11.48,0.0,0.0,83.21000000000001,83.21
649,1.0,0.0,0.0,0.0,0.0,0.0,0.0
650,1.0,1207.46,193.19,0.0,0.0,1400.65,1400.65
651,1.0,0.0,0.0,0.0,0.0,0.0,0.0
652,1.0,1492.0,238.72,0.0,0.0,1730.72,1730.72
653,1.0,8649.03,1383.84,0.0,0.0,10032.87,10032.87
654,1.0,187.93,30.07,0.0,0.0,218.0,218.0
655,1.0,31.03,4.97,0.0,0.0,36.0,36.0
656,1.0,237.93,38.07,0.0,0.0,276.0,276.0
657,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
658,1.0,0.0,0.0,0.0,0.0,0.0,106.5
659,1.0,137.76,22.04,0.0,0.0,159.79999999999998,159.8
660,1.0,89.22,14.28,0.0,0.0,103.5,103.5
661,1.0,91.3,14.61,0.0,0.0,105.91,105.91
662,1.0,0.0,0.0,0.0,0.0,0.0,0.0
663,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665,1.0,0.0,0.0,0.0,0.0,0.0,0.0
666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
667,1.0,45.0,7.2,0.0,0.0,52.2,52.2
668,1.0,3177.3,508.37,0.0,0.0,3685.67,3685.67
669,1.0,2159.0,345.44,0.0,0.0,2504.44,2504.44
670,1.0,36775.17,5884.03,0.0,2206.51,40452.689999999995,40452.69
671,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
672,1.0,18250.2,2920.03,0.0,1095.01,20075.22,20075.22
673,1.0,8154.0,1304.64,0.0,0.0,9458.64,9458.64
674,1.0,384.75,61.56,0.0,0.0,446.31,446.31
675,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
676,1.0,950.0,152.0,0.0,0.0,1102.0,1102.0
677,1.0,2531.22,405.0,0.0,0.0,2936.22,2936.22
678,1.0,157.58,25.21,0.0,0.0,182.79000000000002,182.79
679,1.0,6200.0,992.0,0.0,0.0,7192.0,7192.0
680,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0
681,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
682,1.0,4657.77,745.24,0.0,0.0,5403.01,5403.01
683,1.0,360.0,57.6,0.0,0.0,417.6,417.6
684,1.0,2672.24,427.56,0.0,0.0,3099.7999999999997,3099.8
685,1.0,937.62,150.02,0.0,0.0,1087.64,1087.64
686,1.0,395.92,63.35,0.0,0.0,459.27000000000004,459.27
687,1.0,15426.0,68.16,0.0,0.0,15494.16,15494.16
688,1.0,0.0,0.0,0.0,0.0,0.0,0.0
689,1.0,9600.0,1536.0,0.0,0.0,11136.0,11136.0
690,1.0,0.0,0.0,0.0,0.0,0.0,0.0
691,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0
692,1.0,228.49,36.56,0.0,0.0,265.05,265.05
693,1.0,0.0,0.0,0.0,0.0,0.0,0.0
694,1.0,216.14000000000001,34.58,0.0,0.0,250.72000000000003,250.72
695,1.0,23448.22,3751.72,0.0,1406.89,25793.050000000003,25793.05
696,1.0,8113.39,1298.14,0.0,0.0,9411.53,9411.53
697,1.0,11730.53,1876.89,0.0,0.0,13607.42,13607.42
698,1.0,0.0,0.0,0.0,0.0,0.0,1291.05
699,1.0,0.0,0.0,0.0,0.0,0.0,3341.45
700,1.0,111.0,0.0,0.0,0.0,111.0,111.0
701,1.0,173.06,26.94,0.0,0.0,200.0,200.0
702,1.0,4722.12,699.57,0.0,0.0,5421.69,5421.69
703,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704,1.0,189.99,30.4,0.0,0.0,220.39000000000001,220.39
705,1.0,24271.15,3883.38,0.0,1456.27,26698.260000000002,26698.26
706,1.0,176.0,28.16,0.0,0.0,204.16,204.16
707,1.0,3080.0,492.8,0.0,0.0,3572.8,3572.8
708,1.0,0.0,0.0,0.0,0.0,0.0,0.0
709,1.0,450.0,72.0,0.0,0.0,522.0,522.0
710,1.0,70.34,11.25,0.0,0.0,81.59,81.59
711,1.0,0.0,0.0,0.0,0.0,0.0,0.0
712,1.0,0.0,0.0,0.0,0.0,0.0,4118.3
713,1.0,1400.28,129.47,0.0,0.0,1529.75,1529.75
714,1.0,9388.0,1502.08,0.0,0.0,10890.08,10890.08
715,1.0,2750.0,440.0,0.0,0.0,3190.0,3190.0
716,1.0,4099.0,655.84,0.0,0.0,4754.84,4754.84
717,1.0,0.0,0.0,0.0,0.0,0.0,0.0
718,1.0,312.11,49.94,0.0,0.0,362.05,362.05
719,1.0,2456.7,393.07,0.0,0.0,2849.77,2849.77
720,1.0,2753.55,440.57,0.0,0.0,3194.1200000000003,3194.12
721,1.0,11200.0,1792.0,0.0,0.0,12992.0,12992.0
722,1.0,13886.44,2221.83,0.0,0.0,16108.27,16108.27
723,1.0,14076.0,2252.16,0.0,0.0,16328.16,16328.16
724,1.0,114.49,18.32,0.0,3.14,129.67000000000002,129.67
725,1.0,19250.0,3080.0,0.0,0.0,22330.0,22330.0
726,1.0,45850.0,7336.0,0.0,0.0,53186.0,53186.0
727,1.0,3546.0,567.36,0.0,0.0,4113.36,4113.36
728,1.0,86.52,13.48,0.0,0.0,100.0,100.0
729,1.0,16354.19,2616.67,0.0,981.25,17989.61,17989.61
730,1.0,0.0,0.0,0.0,0.0,0.0,-291.75
731,1.0,0.0,0.0,0.0,0.0,0.0,-349.0
732,1.0,14225.02,2276.0,0.0,853.5,15647.52,15647.52
733,1.0,0.0,0.0,0.0,0.0,0.0,0.0
734,1.0,0.0,0.0,0.0,0.0,0.0,0.0
735,1.0,0.0,0.0,0.0,0.0,0.0,0.0
736,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
737,1.0,736.0,117.76,0.0,0.0,853.76,853.76
738,1.0,0.0,0.0,0.0,0.0,0.0,0.0
739,1.0,662.93,106.07,0.0,0.0,769.0,769.0
740,1.0,259.56,40.44,0.0,0.0,300.0,300.0
741,1.0,259.56,40.44,0.0,0.0,300.0,300.0
742,1.0,341.75,53.25,0.0,0.0,395.0,395.0
743,1.0,1836.45,293.83,0.0,0.0,2130.28,2130.28
744,1.0,1055.3,168.85,0.0,0.0,1224.1499999999999,1224.15
745,1.0,90.68,14.51,0.0,0.0,105.19000000000001,105.19
746,1.0,1464.0,234.24,0.0,0.0,1698.24,1698.24
747,1.0,14880.0,2380.8,0.0,0.0,17260.8,17260.8
748,1.0,0.0,0.0,0.0,0.0,0.0,0.0
749,1.0,0.0,0.0,0.0,0.0,0.0,0.0
750,1.0,410.0,65.6,0.0,0.0,475.6,475.6
751,1.0,23376.97,3740.32,0.0,1402.62,25714.670000000002,25714.67
752,1.0,255.26,40.84,0.0,9.28,286.82000000000005,286.82
753,1.0,0.0,0.0,0.0,0.0,0.0,0.0
754,1.0,439.4,70.3,0.0,0.0,509.7,509.7
755,1.0,0.0,0.0,0.0,0.0,0.0,0.0
756,1.0,968.0,0.0,0.0,0.0,968.0,968.0
757,1.0,6206.909999999999,993.1,0.0,0.0,7200.009999999999,7200.01
758,1.0,573.42,91.74,0.0,0.0,665.16,665.16
759,1.0,5100.0,816.0,0.0,0.0,5916.0,5916.0
760,1.0,2691.0,430.56,0.0,0.0,3121.56,3121.56
761,1.0,0.0,0.0,0.0,0.0,0.0,0.0
762,1.0,111.0,0.0,0.0,0.0,111.0,111.0
763,1.0,2096.0,335.36,0.0,0.0,2431.36,2431.36
764,1.0,343.96,55.03,0.0,0.0,398.99,398.99
765,1.0,4707.21,188.29,0.0,0.0,4895.5,4895.5
766,1.0,4085.81,653.73,0.0,0.0,4739.54,4739.54
767,1.0,259.57,40.43,0.0,0.0,300.0,300.0
768,1.0,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
769,1.0,98.08,15.69,0.0,0.0,113.77,113.77
770,1.0,38391.15,6142.59,0.0,0.0,44533.740000000005,44533.74
771,1.0,0.0,0.0,0.0,0.0,0.0,0.0
772,1.0,0.0,0.0,0.0,0.0,0.0,0.0
773,1.0,3092.0,494.72,0.0,0.0,3586.7200000000003,3586.72
774,1.0,3840.0,614.4,0.0,0.0,4454.4,4454.4
775,1.0,120.0,19.2,0.0,0.0,139.2,139.2
776,1.0,2269.5,363.12,0.0,0.0,2632.62,2632.62
777,1.0,627.65,100.42,0.0,0.0,728.0699999999999,728.07
778,1.0,565.0,90.4,0.0,0.0,655.4,655.4
779,1.0,474.14,75.86,0.0,0.0,550.0,550.0
780,1.0,898.0,143.68,0.0,0.0,1041.68,1041.68
781,1.0,4.43,0.71,0.0,0.0,5.14,5.14
782,1.0,1833.2,293.3,0.0,0.0,2126.5,2126.5
783,1.0,50000.0,8000.0,0.0,0.0,58000.0,58000.0
784,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8
785,1.0,9657.22,1545.17,0.0,0.0,11202.39,11202.39
786,1.0,15712.81,2514.05,0.0,942.77,17284.09,17284.09
787,1.0,0.0,0.0,0.0,0.0,0.0,3601.58
788,1.0,14124.7,2259.95,0.0,847.48,15537.170000000002,15537.17
789,1.0,15493.99,0.0,0.0,0.0,15493.99,15493.99
790,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
791,1.0,1440.0,230.4,0.0,0.0,1670.4,1670.4
792,1.0,8133.0,1301.28,0.0,0.0,9434.28,9434.28
793,1.0,260.01,41.6,0.0,0.0,301.61,301.61
794,1.0,1056.0,168.96,0.0,0.0,1224.96,1224.96
795,1.0,1610.29,257.64,0.0,0.0,1867.9299999999998,1867.93
796,1.0,583.76,93.41,0.0,0.0,677.17,677.17
797,1.0,2754.44,440.73,0.0,0.0,3195.17,3195.17
798,1.0,23098.45,3695.75,0.0,1385.91,25408.29,25408.29
799,1.0,2613.6,418.18,0.0,0.0,3031.7799999999997,3031.78
800,1.0,114.49,18.32,0.0,3.14,129.67000000000002,129.67
801,1.0,0.0,0.0,0.0,0.0,0.0,0.0
802,1.0,1958.5,0.0,0.0,0.0,1958.5,1958.5
803,1.0,0.0,0.0,0.0,0.0,0.0,0.0
804,1.0,3173.06,507.69,0.0,0.0,3680.75,3680.75
805,1.0,4358.0,697.28,0.0,0.0,5055.28,5055.28
806,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
807,1.0,2806.78,449.09,0.0,0.0,3255.8700000000003,3255.87
808,1.0,70.08,11.21,0.0,0.0,81.28999999999999,81.29
809,1.0,3625.0,580.0,0.0,0.0,4205.0,4205.0
810,1.0,3510.0,0.0,0.0,0.0,3510.0,3510.0
811,1.0,0.0,0.0,0.0,0.0,0.0,1286.9
812,1.0,86.53,13.47,0.0,0.0,100.0,100.0
813,1.0,259.68,40.32,0.0,0.0,300.0,300.0
814,1.0,149.91,23.98,0.0,0.0,173.89,173.89
815,1.0,0.0,0.0,0.0,0.0,0.0,0.0
816,1.0,34586.97,5533.91,0.0,0.0,40120.880000000005,40120.88
817,1.0,0.0,0.0,0.0,0.0,0.0,0.0
818,1.0,0.0,0.0,0.0,0.0,0.0,0.0
819,1.0,0.0,0.0,0.0,0.0,0.0,0.0
820,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821,1.0,222.42,35.58,0.0,0.0,258.0,258.0
822,1.0,0.0,0.0,0.0,0.0,0.0,786.46
823,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824,1.0,0.0,0.0,0.0,0.0,0.0,0.0
825,1.0,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
826,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
827,1.0,5000.0,800.0,0.0,0.0,5800.0,5800.0
828,1.0,0.0,0.0,0.0,0.0,0.0,0.0
829,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
831,1.0,281.51,43.97,0.0,0.0,325.48,325.48
832,1.0,173.03,26.97,0.0,0.0,200.0,200.0
833,1.0,646.12,103.38,0.0,0.0,749.5,749.5
834,1.0,10000.0,1600.0,0.0,0.0,11600.0,11600.0
835,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836,1.0,0.0,0.0,0.0,0.0,0.0,0.0
837,1.0,0.0,0.0,0.0,0.0,0.0,0.0
838,1.0,14484.19,2317.47,0.0,869.05,15932.61,15932.61
839,1.0,13049.39,2087.9,0.0,782.96,14354.329999999998,14354.33
840,1.0,5172.41,827.59,0.0,0.0,6000.0,6000.0
841,1.0,1459.59,233.53,0.0,0.0,1693.12,1693.12
842,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843,1.0,603.45,96.55,0.0,0.0,700.0,700.0
844,1.0,0.0,0.0,0.0,0.0,0.0,0.0
845,1.0,11750.0,1880.0,0.0,0.0,13630.0,13630.0
846,1.0,1700.0,272.0,0.0,0.0,1972.0,1972.0
847,1.0,263.01,42.08,0.0,0.0,305.09,305.09
848,1.0,4080.48,22.07,0.0,0.0,4102.55,4102.55
849,1.0,21068.3,3370.93,0.0,1264.1,23175.13,23175.13
850,1.0,1190.0,190.4,0.0,0.0,1380.4,1380.4
851,1.0,0.0,0.0,0.0,0.0,0.0,0.0
852,1.0,3730.0,596.8,0.0,0.0,4326.8,4326.8
853,1.0,0.0,0.0,0.0,0.0,0.0,0.0
854,1.0,0.0,0.0,0.0,0.0,0.0,1482.37
855,1.0,148.0,0.0,0.0,0.0,148.0,148.0
856,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0
857,1.0,30.28,4.84,0.0,0.0,35.120000000000005,35.12
858,1.0,0.0,0.0,0.0,0.0,0.0,0.0
859,1.0,0.0,0.0,0.0,0.0,0.0,0.0
860,1.0,12277.77,0.0,0.0,0.0,12277.77,12277.77
861,1.0,17249.57,0.0,0.0,0.0,17249.57,17249.57
862,1.0,0.0,0.0,0.0,0.0,0.0,0.0
863,1.0,490.0,78.4,0.0,0.0,568.4,568.4
864,1.0,345.0,55.2,0.0,0.0,400.2,400.2
